epoch;name;line1;line2
2024-12-11T13:47:26.008512+00:00;ISS;1 25544U 98067A   24346.57460658  .00017107  00000-0  30169-3 0  9998;2 25544  51.6363 156.5432 0007267 328.5449  31.5105 15.50482724486066
2024-12-11T05:14:30.069312+00:00;ISS;1 25544U 98067A   24346.21840358  .00019894  00000-0  34957-3 0  9992;2 25544  51.6394 158.3036 0007055 326.7949 203.7258 15.50472908486009
2024-12-11T00:29:28.449024+00:00;ISS;1 25544U 98067A   24346.02046816  .00019868  00000-0  34922-3 0  9991;2 25544  51.6393 159.2850 0007041 325.9678 179.0092 15.50464831485979
2024-12-10T21:27:08.150976+00:00;ISS;1 25544U 98067A   24345.89384434  .00020419  00000-0  35868-3 0  9990;2 25544  51.6401 159.9155 0007261 326.4074 191.3286 15.50461525485951
2024-12-10T20:46:28.945056+00:00;ISS;1 25544U 98067A   24345.86561279  .00016856  00000-0  29766-3 0  9991;2 25544  51.6360 160.0589 0007226 326.0124  34.0402 15.50456865485956
2024-12-10T20:46:28.944192+00:00;ISS;1 25544U 98067A   24345.86561278  .00017321  00000-0  30565-3 0  9997;2 25544  51.6362 160.0581 0007198 325.7505  34.3019 15.50456561485957
2024-12-10T13:02:24.486144+00:00;ISS;1 25544U 98067A   24345.54333896  .00017806  00000-0  31407-3 0  9999;2 25544  51.6364 161.6568 0007197 324.6090  35.4420 15.50446230485902
2024-12-10T06:02:16.002240+00:00;ISS;1 25544U 98067A   24345.25157410  .00018876  00000-0  33265-3 0  9995;2 25544  51.6398 163.0983 0006803 323.0160 207.4428 15.50429917485856
2024-12-09T22:16:22.831392+00:00;ISS;1 25544U 98067A   24344.92804203  .00018708  00000-0  32992-3 0  9997;2 25544  51.6394 164.7017 0006873 321.9825 201.4766 15.50416579485804
2024-12-09T21:34:14.946240+00:00;ISS;1 25544U 98067A   24344.89878410  .00021809  00000-0  38304-3 0  9993;2 25544  51.6373 164.8528 0007222 322.0978  37.9502 15.50421123485800
2024-12-09T17:22:10.708320+00:00;ISS;1 25544U 98067A   24344.72373505  .00018311  00000-0  32321-3 0  9997;2 25544  51.6385 165.7129 0006962 321.0987 141.2620 15.50406585485770
2024-12-09T12:17:20.712192+00:00;ISS;1 25544U 98067A   24344.51204528  .00019716  00000-0  34739-3 0  9997;2 25544  51.6371 166.7683 0007048 318.7587  41.2869 15.50402113485740
2024-12-08T20:49:09.621408+00:00;ISS;1 25544U 98067A   24343.86747247  .00020292  00000-0  35759-3 0  9998;2 25544  51.6375 169.9650 0007185 317.3594  42.6836 15.50376027485640
2024-12-08T20:49:09.621408+00:00;ISS;1 25544U 98067A   24343.86747247  .00020292  00000-0  35759-3 0  9998;2 25544  51.6375 169.9650 0007185 317.3594  42.6836 15.50376027485640
2024-12-08T13:30:06.429888+00:00;ISS;1 25544U 98067A   24343.56257442  .00018440  00000-0  32593-3 0  9993;2 25544  51.6391 171.4704 0006799 316.7037 140.4890 15.50363706485592
2024-12-08T13:05:03.689376+00:00;ISS;1 25544U 98067A   24343.54518159  .00019212  00000-0  33919-3 0  9997;2 25544  51.6371 171.5623 0007172 316.3874  43.6548 15.50362030485595
2024-12-08T08:42:23.894784+00:00;ISS;1 25544U 98067A   24343.36277656  .00018412  00000-0  32552-3 0  9994;2 25544  51.6385 172.4609 0006853 316.0192 105.3050 15.50356018485569
2024-12-08T01:18:02.684736+00:00;ISS;1 25544U 98067A   24343.05419774  .00018468  00000-0  32663-3 0  9993;2 25544  51.6385 173.9907 0006821 314.7854 183.1420 15.50344622485519
2024-12-07T22:14:53.119680+00:00;ISS;1 25544U 98067A   24342.92700370  .00018439  00000-0  32619-3 0  9992;2 25544  51.6391 174.6221 0006784 314.0735 193.4848 15.50339791485498
2024-12-07T20:37:24.085056+00:00;ISS;1 25544U 98067A   24342.85930654  .00018474  00000-0  32681-3 0  9992;2 25544  51.6381 174.9565 0006817 314.0303 175.4461 15.50337242485488
2024-12-07T14:02:40.788384+00:00;ISS;1 25544U 98067A   24342.58519431  .00018653  00000-0  33000-3 0  9993;2 25544  51.6387 176.3143 0006800 313.6724  84.9238 15.50327964485448
2024-12-07T13:52:44.469408+00:00;ISS;1 25544U 98067A   24342.57829247  .00017103  00000-0  30333-3 0  9996;2 25544  51.6367 176.3547 0007066 312.6981  47.3412 15.50323812485448
2024-12-06T23:01:29.104896+00:00;ISS;1 25544U 98067A   24341.95936464  .00018758  00000-0  33207-3 0  9997;2 25544  51.6383 179.4169 0006947 310.0949 193.3515 15.50304543485348
2024-12-06T20:51:41.098752+00:00;ISS;1 25544U 98067A   24341.86922568  .00016979  00000-0  30146-3 0  9999;2 25544  51.6370 179.8696 0007101 309.5153  50.5208 15.50298861485333
2024-12-06T16:43:37.409664+00:00;ISS;1 25544U 98067A   24341.69696076  .00018424  00000-0  32646-3 0  9996;2 25544  51.6390 180.7176 0006866 308.8096 169.1705 15.50293270485309
2024-12-06T13:32:24.442656+00:00;ISS;1 25544U 98067A   24341.56417179  .00018438  00000-0  32675-3 0  9994;2 25544  51.6396 181.3751 0006832 307.9330 148.4572 15.50288435485281
2024-12-05T23:50:15.431424+00:00;ISS;1 25544U 98067A   24340.99323416  .00018216  00000-0  32316-3 0  9996;2 25544  51.6388 184.2057 0007028 306.7642 201.1123 15.50265976485198
2024-12-05T21:39:18.631872+00:00;ISS;1 25544U 98067A   24340.90229898  .00017564  00000-0  31195-3 0  9995;2 25544  51.6362 184.6624 0007072 306.6898  53.3441 15.50262597485180
2024-12-05T15:56:13.113888+00:00;ISS;1 25544U 98067A   24340.66404067  .00017729  00000-0  31492-3 0  9994;2 25544  51.6381 185.8361 0007043 305.3104 164.1439 15.50252031485142
2024-12-05T13:55:10.712640+00:00;ISS;1 25544U 98067A   24340.57998510  .00018396  00000-0  32645-3 0  9997;2 25544  51.6361 186.2597 0007015 305.3299  54.7034 15.50250615485130
2024-12-05T12:44:28.336992+00:00;ISS;1 25544U 98067A   24340.53088353  .00017635  00000-0  31335-3 0  9998;2 25544  51.6388 186.4957 0007011 304.9331 140.8897 15.50246539485122
2024-12-04T23:03:39.957696+00:00;ISS;1 25544U 98067A   24339.96087914  .00017466  00000-0  31067-3 0  9999;2 25544  51.6384 189.3216 0006992 302.6085 199.9978 15.50224944485037
2024-12-04T20:54:04.459680+00:00;ISS;1 25544U 98067A   24339.87088495  .00018877  00000-0  33509-3 0  9994;2 25544  51.6367 189.7739 0006993 302.1901  57.8409 15.50223168485022
2024-12-04T18:14:52.471392+00:00;ISS;1 25544U 98067A   24339.76032953  .00017305  00000-0  30797-3 0  9991;2 25544  51.6387 190.3157 0006984 301.4763 161.1609 15.50217009485000
2024-12-04T13:20:21.991776+00:00;ISS;1 25544U 98067A   24339.55581009  .00017410  00000-0  30986-3 0  9996;2 25544  51.6389 191.3284 0006976 301.1757  99.3335 15.50210297484970
2024-12-04T13:09:55.792224+00:00;ISS;1 25544U 98067A   24339.54856241  .00017873  00000-0  31787-3 0  9991;2 25544  51.6359 191.3718 0006954 301.4075  58.6234 15.50209948484978
2024-12-04T02:57:01.270368+00:00;ISS;1 25544U 98067A   24339.12293137  .00017423  00000-0  31026-3 0  9991;2 25544  51.6388 193.4743 0006964 299.4493 203.6841 15.50194919484902
2024-12-04T01:28:27.957216+00:00;ISS;1 25544U 98067A   24339.06143469  .00017496  00000-0  31155-3 0  9999;2 25544  51.6387 193.7791 0006952 298.1380 221.5758 15.50192996484892
2024-12-03T22:09:22.358016+00:00;ISS;1 25544U 98067A   24338.92317544  .00017567  00000-0  31283-3 0  9991;2 25544  51.6386 194.4641 0006895 297.5667 170.0557 15.50188199484873
2024-12-03T21:41:37.789440+00:00;ISS;1 25544U 98067A   24338.90390960  .00017142  00000-0  30550-3 0  9997;2 25544  51.6360 194.5665 0006900 298.7832  61.2464 15.50185552484874
2024-12-03T17:33:06.740064+00:00;ISS;1 25544U 98067A   24338.73132801  .00017715  00000-0  31546-3 0  9998;2 25544  51.6389 195.4150 0006889 298.0521 178.2290 15.50182185484840
2024-12-03T13:57:28.485216+00:00;ISS;1 25544U 98067A   24338.58157969  .00015735  00000-0  28126-3 0  9993;2 25544  51.6356 196.1642 0006904 297.9617  62.0673 15.50172495484826
2024-12-03T08:30:05.580000+00:00;ISS;1 25544U 98067A   24338.35423125  .00018246  00000-0  32477-3 0  9992;2 25544  51.6390 197.2836 0007026 296.9206 233.5390 15.50171007484784
2024-12-03T08:30:05.580000+00:00;ISS;1 25544U 98067A   24338.35423125  .00018241  00000-0  32469-3 0  9998;2 25544  51.6391 197.2835 0007019 296.9532 233.5061 15.50170976484787
2024-12-03T01:59:54.256704+00:00;ISS;1 25544U 98067A   24338.08326686  .00018622  00000-0  33140-3 0  9992;2 25544  51.6391 198.6264 0006872 294.9768 162.3462 15.50162547484748
2024-12-02T21:27:36.154080+00:00;ISS;1 25544U 98067A   24337.89416845  .00018620  00000-0  33144-3 0  9999;2 25544  51.6392 199.5637 0006865 294.2754 187.0731 15.50155390484711
2024-12-02T20:56:19.203936+00:00;ISS;1 25544U 98067A   24337.87244449  .00015298  00000-0  27391-3 0  9991;2 25544  51.6363 199.6785 0006907 295.0577  64.9694 15.50148422484712
2024-12-02T16:45:20.547936+00:00;ISS;1 25544U 98067A   24337.69815449  .00018847  00000-0  33543-3 0  9994;2 25544  51.6392 200.5348 0006936 293.3311 173.4353 15.50149230484682
2024-12-02T13:33:57.638880+00:00;ISS;1 25544U 98067A   24337.56525045  .00018983  00000-0  33784-3 0  9998;2 25544  51.6395 201.1937 0006960 293.1264 151.4787 15.50144983484663
2024-12-02T13:12:09.235296+00:00;ISS;1 25544U 98067A   24337.55010689  .00015974  00000-0  28574-3 0  9998;2 25544  51.6364 201.2755 0006900 293.6737  66.3528 15.50137717484666
2024-12-02T02:48:04.455936+00:00;ISS;1 25544U 98067A   24337.11671824  .00018981  00000-0  33801-3 0  9994;2 25544  51.6395 203.4165 0006969 291.2787 168.6431 15.50127699484592
2024-12-02T02:48:04.455936+00:00;ISS;1 25544U 98067A   24337.11671824  .00018999  00000-0  33833-3 0  9998;2 25544  51.6395 203.4167 0006964 291.2449 168.6768 15.50127726484598
2024-12-01T22:08:29.661792+00:00;ISS;1 25544U 98067A   24336.92256553  .00019010  00000-0  33860-3 0  9999;2 25544  51.6394 204.3790 0006951 290.5473 165.2000 15.50120267484566
2024-12-01T21:43:48.691488+00:00;ISS;1 25544U 98067A   24336.90542467  .00016492  00000-0  29497-3 0  9991;2 25544  51.6372 204.4698 0006956 291.1512  68.8734 15.50115151484564
2024-12-01T14:20:32.017920+00:00;ISS;1 25544U 98067A   24336.59759280  .00020297  00000-0  36103-3 0  9999;2 25544  51.6397 205.9875 0006915 289.9483 151.1375 15.50113255484516
2024-12-01T10:53:57.797088+00:00;ISS;1 25544U 98067A   24336.45414117  .00018463  00000-0  32933-3 0  9990;2 25544  51.6372 206.7065 0006952 288.8298  71.1936 15.50101135484497
2024-12-01T03:37:17.209632+00:00;ISS;1 25544U 98067A   24336.15089363  .00020388  00000-0  36284-3 0  9990;2 25544  51.6398 208.2020 0006870 287.9229 178.7698 15.50095432484442
2024-11-30T21:26:28.120128+00:00;ISS;1 25544U 98067A   24335.89338102  .00020426  00000-0  36363-3 0  9999;2 25544  51.6398 209.4788 0006854 286.7491 181.9903 15.50084872484403
2024-11-30T20:58:26.106528+00:00;ISS;1 25544U 98067A   24335.87391327  .00017872  00000-0  31933-3 0  9994;2 25544  51.6374 209.5814 0006910 286.9688  73.0543 15.50078777484409
2024-11-30T16:33:54.729792+00:00;ISS;1 25544U 98067A   24335.69021678  .00021425  00000-0  38106-3 0  9991;2 25544  51.6399 210.4846 0006637 285.8831 128.4022 15.50080478484370
2024-11-30T13:14:14.843616+00:00;ISS;1 25544U 98067A   24335.55156069  .00017942  00000-0  32068-3 0  9999;2 25544  51.6375 211.1787 0006920 285.3068  74.7156 15.50067080484351
2024-11-30T08:35:43.956960+00:00;ISS;1 25544U 98067A   24335.35814765  .00021824  00000-0  38818-3 0  9994;2 25544  51.6380 212.1356 0006913 284.3119  75.7102 15.50063520484322
2024-11-29T23:46:23.468160+00:00;ISS;1 25544U 98067A   24334.99054940  .00021974  00000-0  39097-3 0  9990;2 25544  51.6396 213.9522 0006704 281.8216 185.5835 15.50052411484264
2024-11-29T21:45:51.689664+00:00;ISS;1 25544U 98067A   24334.90684826  .00018719  00000-0  33447-3 0  9999;2 25544  51.6382 214.3720 0006890 282.9159  77.1060 15.50042500484251
2024-11-29T18:40:10.941888+00:00;ISS;1 25544U 98067A   24334.77790442  .00019537  00000-0  34875-3 0  9991;2 25544  51.6379 215.0107 0006872 282.3276  77.6944 15.50038682484238
2024-11-29T17:17:35.488896+00:00;ISS;1 25544U 98067A   24334.72054964  .00022304  00000-0  39684-3 0  9997;2 25544  51.6397 215.2903 0006647 281.7608 118.0103 15.50042029484222
2024-11-29T12:46:05.994912+00:00;ISS;1 25544U 98067A   24334.53201383  .00022930  00000-0  40780-3 0  9999;2 25544  51.6398 216.2245 0006742 280.8234 146.2086 15.50036485484192
2024-11-29T12:28:49.332288+00:00;ISS;1 25544U 98067A   24334.52001542  .00020388  00000-0  36368-3 0  9995;2 25544  51.6381 216.2886 0006934 280.7258  79.2950 15.50029065484194
2024-11-28T23:03:32.393376+00:00;ISS;1 25544U 98067A   24333.96079159  .00023281  00000-0  41427-3 0  9998;2 25544  51.6398 219.0558 0006779 277.6674 199.7958 15.50011369484108
2024-11-28T21:00:24.821856+00:00;ISS;1 25544U 98067A   24333.87528729  .00020789  00000-0  37100-3 0  9993;2 25544  51.6383 219.4832 0006779 279.2376  80.7846 15.50003122484099
2024-11-28T16:46:01.183584+00:00;ISS;1 25544U 98067A   24333.69862481  .00023720  00000-0  42205-3 0  9999;2 25544  51.6394 220.3545 0006791 276.8222 176.7845 15.50000833484068
2024-11-28T13:33:46.503648+00:00;ISS;1 25544U 98067A   24333.56512157  .00023633  00000-0  42064-3 0  9993;2 25544  51.6390 221.0157 0006857 276.2167 151.9478 15.49993755484043
2024-11-28T13:16:12.155808+00:00;ISS;1 25544U 98067A   24333.55291847  .00021960  00000-0  39156-3 0  9991;2 25544  51.6385 221.0801 0006917 277.6603  82.3600 15.49989865484041
2024-11-27T21:47:46.167072+00:00;ISS;1 25544U 98067A   24332.90817323  .00022340  00000-0  39860-3 0  9997;2 25544  51.6388 224.2748 0006855 275.7348  84.2859 15.49960541483940
2024-11-27T21:47:46.167072+00:00;ISS;1 25544U 98067A   24332.90817323  .00022340  00000-0  39860-3 0  9997;2 25544  51.6388 224.2748 0006855 275.7348  84.2859 15.49960541483940
2024-11-27T09:25:00.587424+00:00;ISS;1 25544U 98067A   24332.39236791  .00023440  00000-0  41811-3 0  9995;2 25544  51.6389 226.8295 0006858 273.4406  86.5798 15.49937636483866
2024-11-27T09:25:00.587424+00:00;ISS;1 25544U 98067A   24332.39236791  .00023440  00000-0  41811-3 0  9995;2 25544  51.6389 226.8295 0006858 273.4406  86.5798 15.49937635483865
2024-11-26T21:02:14.325216+00:00;ISS;1 25544U 98067A   24331.87655469  .00024111  00000-0  43016-3 0  9999;2 25544  51.6385 229.3849 0006823 271.5434  88.4773 15.49914286483788
2024-11-26T21:02:14.325216+00:00;ISS;1 25544U 98067A   24331.87655469  .00024111  00000-0  43016-3 0  9999;2 25544  51.6385 229.3849 0006823 271.5434  88.4773 15.49914286483788
2024-11-26T02:28:03.666144+00:00;ISS;1 25544U 98067A   24331.10282021  .00027503  00000-0  48999-3 0  9998;2 25544  51.6387 233.2172 0006803 269.0972  90.9237 15.49876734483665
2024-11-25T22:14:59.964288+00:00;ISS;1 25544U 98067A   24330.92708292 -.00027824  00000-0 -48388-3 0  9990;2 25544  51.6371 234.0846 0006317 266.5831 192.2410 15.49824909483634
2024-11-25T01:42:29.919168+00:00;ISS;1 25544U 98067A   24330.07117962  .00030143  00000-0  53368-3 0  9994;2 25544  51.6388 238.3275 0007613 264.6530  95.3590 15.49998302483507
2024-11-25T01:42:29.919168+00:00;ISS;1 25544U 98067A   24330.07117962  .00030143  00000-0  53368-3 0  9994;2 25544  51.6388 238.3275 0007613 264.6530  95.3590 15.49998302483507
2024-11-25T01:42:29.918304+00:00;ISS;1 25544U 98067A   24330.07117961  .00026376  00000-0  46825-3 0  9996;2 25544  51.6388 238.3275 0007609 264.6284  95.3837 15.49995637483500
2024-11-25T00:35:44.414304+00:00;ISS;1 25544U 98067A   24330.02481961  .00028233  00000-0  50070-3 0  9996;2 25544  51.6408 238.5503 0007301 266.3977 194.7402 15.49988903483494
2024-11-24T21:34:41.462400+00:00;ISS;1 25544U 98067A   24329.89909100  .00027933  00000-0  49563-3 0  9990;2 25544  51.6414 239.1728 0007296 265.0633 214.0498 15.49980526483477
2024-11-24T21:03:58.251456+00:00;ISS;1 25544U 98067A   24329.87775754  .00028477  00000-0  50492-3 0  9991;2 25544  51.6387 239.2848 0007624 263.6342  96.3778 15.49987349483478
2024-11-24T18:10:12.889632+00:00;ISS;1 25544U 98067A   24329.75709363  .00027541  00000-0  48898-3 0  9999;2 25544  51.6416 239.8769 0007282 263.8568 142.3906 15.49970324483459
2024-11-24T15:10:17.474880+00:00;ISS;1 25544U 98067A   24329.63214670  .00031221  00000-0  55292-3 0  9994;2 25544  51.6404 240.4980 0007286 262.9418 165.6741 15.49974057483437
2024-11-24T13:19:45.291648+00:00;ISS;1 25544U 98067A   24329.55538532  .00030623  00000-0  54256-3 0  9995;2 25544  51.6389 240.8823 0007628 263.3117  96.7004 15.49969910483427
2024-11-24T05:35:32.032032+00:00;ISS;1 25544U 98067A   24329.23300963  .00031258  00000-0  55399-3 0  9999;2 25544  51.6388 242.4793 0007623 262.0319  97.9805 15.49949328483372
2024-11-24T01:16:54.719904+00:00;ISS;1 25544U 98067A   24329.05341111  .00026433  00000-0  47041-3 0  9993;2 25544  51.6412 243.3639 0007500 262.4319 174.7808 15.49925942483347
2024-11-23T22:03:04.288032+00:00;ISS;1 25544U 98067A   24328.91879963  .00026039  00000-0  46369-3 0  9992;2 25544  51.6410 244.0309 0007493 261.5280 144.0882 15.49916994483322
2024-11-23T21:51:18.399168+00:00;ISS;1 25544U 98067A   24328.91062962  .00031583  00000-0  56006-3 0  9994;2 25544  51.6386 244.0774 0007614 261.3738  98.6389 15.49928706483321
2024-11-23T20:47:03.014304+00:00;ISS;1 25544U 98067A   24328.86600711  .00025938  00000-0  46198-3 0  9996;2 25544  51.6410 244.2925 0007471 261.3685 209.4849 15.49913715483317
2024-11-23T15:56:25.372320+00:00;ISS;1 25544U 98067A   24328.66418255  .00026424  00000-0  47065-3 0  9999;2 25544  51.6411 245.2932 0007339 260.5712 163.4188 15.49903443483280
2024-11-23T11:01:22.657728+00:00;ISS;1 25544U 98067A   24328.45929002  .00028719  00000-0  51075-3 0  9998;2 25544  51.6386 246.3130 0007626 259.5928 100.4202 15.49897124483252
2024-11-23T11:01:22.657728+00:00;ISS;1 25544U 98067A   24328.45929002  .00028723  00000-0  51082-3 0  9991;2 25544  51.6386 246.3130 0007626 259.5896 100.4233 15.49897127483253
2024-11-23T06:59:48.723360+00:00;ISS;1 25544U 98067A   24328.29153615  .00029143  00000-0  51837-3 0  9997;2 25544  51.6408 247.1413 0007321 258.8281 244.5643 15.49886778483225
2024-11-23T05:30:30.871008+00:00;ISS;1 25544U 98067A   24328.22952397  .00024828  00000-0  44322-3 0  9990;2 25544  51.6414 247.4468 0007406 258.2380 258.9187 15.49876152483219
2024-11-22T23:03:08.224704+00:00;ISS;1 25544U 98067A   24327.96051186  .00024357  00000-0  43521-3 0  9993;2 25544  51.6410 248.7798 0007431 257.8614 197.3369 15.49860751483179
2024-11-22T21:05:44.202048+00:00;ISS;1 25544U 98067A   24327.87898382  .00030715  00000-0  54621-3 0  9998;2 25544  51.6384 249.1878 0007595 257.3440 102.6699 15.49862814483162
2024-11-22T16:46:44.474304+00:00;ISS;1 25544U 98067A   24327.69912586  .00024492  00000-0  43777-3 0  9996;2 25544  51.6412 250.0747 0007388 257.0842 178.7547 15.49848419483131
2024-11-22T14:10:11.291808+00:00;ISS;1 25544U 98067A   24327.59040847  .00024140  00000-0  43170-3 0  9994;2 25544  51.6411 250.6137 0007410 256.6470 292.2063 15.49841944483116
2024-11-22T13:21:28.966464+00:00;ISS;1 25544U 98067A   24327.55658526  .00025442  00000-0  45446-3 0  9993;2 25544  51.6385 250.7844 0007604 256.2034 103.8109 15.49841605483111
2024-11-22T13:17:01.999968+00:00;ISS;1 25544U 98067A   24327.55349537  .00024065  00000-0  43042-3 0  9992;2 25544  51.6410 250.7971 0007385 256.5048  86.2578 15.49839950483108
2024-11-22T07:47:18.384576+00:00;ISS;1 25544U 98067A   24327.32451834  .00067688  00000-0  11888-2 0  9991;2 25544  51.6385 251.9356 0007283 257.2930 247.0781 15.49857513483078
2024-11-22T04:04:22.294272+00:00;ISS;1 25544U 98067A   24327.16970248  .00028135  00000-0  50187-3 0  9998;2 25544  51.6385 252.7011 0007566 255.2923 104.7227 15.49823142483052
2024-11-22T03:56:01.125888+00:00;ISS;1 25544U 98067A   24327.16390192  .00023500  00000-0  42083-3 0  9999;2 25544  51.6410 252.7269 0007415 255.4513  72.1788 15.49819493483049
2024-11-22T01:42:46.999584+00:00;ISS;1 25544U 98067A   24327.07137731  .00023037  00000-0  41280-3 0  9990;2 25544  51.6412 253.1850 0007451 254.7421 276.3183 15.49813809483033
2024-11-22T01:42:46.999584+00:00;ISS;1 25544U 98067A   24327.07137731  .00023040  00000-0  41286-3 0  9990;2 25544  51.6413 253.1851 0007448 254.6994 276.3610 15.49813823483036
2024-11-21T20:20:06.390816+00:00;ISS;1 25544U 98067A   24326.84729619  .00025473  00000-0  45559-3 0  9995;2 25544  51.6384 254.2975 0007535 254.0735 105.9424 15.49805834483006
2024-11-21T17:14:23.920224+00:00;ISS;1 25544U 98067A   24326.71833241  .00023589  00000-0  42270-3 0  9991;2 25544  51.6385 254.9358 0007553 253.3030 106.7130 15.49798097482980
2024-11-21T08:34:27.950016+00:00;ISS;1 25544U 98067A   24326.35726794  .00017670  00000-0  31920-3 0  9999;2 25544  51.6417 256.7221 0007502 251.4026 252.8083 15.49771519482927
2024-11-21T08:34:27.950016+00:00;ISS;1 25544U 98067A   24326.35726794  .00017588  00000-0  31775-3 0  9995;2 25544  51.6415 256.7221 0007502 251.4442 252.7664 15.49771356482920
2024-11-21T04:51:33.659424+00:00;ISS;1 25544U 98067A   24326.20247291  .00022722  00000-0  40786-3 0  9997;2 25544  51.6388 257.4911 0007551 251.6903 108.3265 15.49772682482905
2024-11-21T04:44:52.580256+00:00;ISS;1 25544U 98067A   24326.19783079  .00016694  00000-0  30213-3 0  9999;2 25544  51.6413 257.5118 0007521 250.8214  83.2742 15.49764331482898
2024-11-21T03:06:33.436224+00:00;ISS;1 25544U 98067A   24326.12955366  .00014625  00000-0  26580-3 0  9996;2 25544  51.6410 257.8509 0007524 250.9610  61.9512 15.49759169482886
2024-11-20T21:07:16.884192+00:00;ISS;1 25544U 98067A   24325.88005653  .00023406  00000-0  42009-3 0  9994;2 25544  51.6389 259.0875 0007580 250.1184 109.8988 15.49757677482859
2024-11-20T16:46:36.622272+00:00;ISS;1 25544U 98067A   24325.69903498  .00023151  00000-0  41566-3 0  9991;2 25544  51.6388 259.9835 0007559 247.3062 182.1154 15.49754585482823
2024-11-20T14:57:00.000288+00:00;ISS;1 25544U 98067A   24325.62291667  .00026711  00000-0  47816-3 0  9991;2 25544  51.6423 260.3587 0007574 248.5800 115.8879 15.49751346482811
2024-11-20T11:50:08.395872+00:00;ISS;1 25544U 98067A   24325.49315273  .00021969  00000-0  39514-3 0  9992;2 25544  51.6390 261.0031 0007600 250.5399 109.4769 15.49737399482798
2024-11-20T01:23:07.471968+00:00;ISS;1 25544U 98067A   24325.05772537 -.00616992  00000-0 -11832-1 0  9993;2 25544  51.6408 263.1527 0007793 241.4078 207.7442 15.49574119482729
2024-11-19T17:33:07.509024+00:00;ISS;1 25544U 98067A   24324.73133691  .00020413  00000-0  36471-3 0  9992;2 25544  51.6392 264.7752 0007360 236.8865 190.0358 15.49979680482676
2024-11-19T11:31:26.156640+00:00;ISS;1 25544U 98067A   24324.48016385  .00017509  00000-0  31423-3 0  9998;2 25544  51.6414 266.0144 0007422 235.1391 229.3367 15.49965590482633
2024-11-19T07:58:48.729216+00:00;ISS;1 25544U 98067A   24324.33250844  .00020401  00000-0  36471-3 0  9995;2 25544  51.6392 266.7519 0007361 235.4110 124.6185 15.49963041482617
2024-11-19T07:58:48.729216+00:00;ISS;1 25544U 98067A   24324.33250844  .00020402  00000-0  36472-3 0  9997;2 25544  51.6392 266.7519 0007361 235.4110 124.6185 15.49963041482617
2024-11-19T04:53:07.414656+00:00;ISS;1 25544U 98067A   24324.20355804  .00019534  00000-0  34966-3 0  9995;2 25544  51.6393 267.3909 0007362 234.9623 125.0676 15.49957044482595
2024-11-19T02:34:42.000384+00:00;ISS;1 25544U 98067A   24324.10743056  .00018072  00000-0  32419-3 0  9991;2 25544  51.6416 267.8605 0007299 233.7296 309.5795 15.49954355482572
2024-11-18T21:34:36.311232+00:00;ISS;1 25544U 98067A   24323.89903138  .00018368  00000-0  32942-3 0  9994;2 25544  51.6414 268.8935 0007271 233.5412 226.1760 15.49948395482545
2024-11-18T21:08:53.964960+00:00;ISS;1 25544U 98067A   24323.88118015  .00018295  00000-0  32819-3 0  9997;2 25544  51.6392 268.9875 0007344 233.7782 126.2529 15.49944020482541
2024-11-18T14:52:13.000224+00:00;ISS;1 25544U 98067A   24323.61959491  .00018494  00000-0  33174-3 0  9995;2 25544  51.6414 270.2783 0007302 232.7768 106.7145 15.49938616482492
2024-11-18T14:08:39.812352+00:00;ISS;1 25544U 98067A   24323.58934968  .00017127  00000-0  30793-3 0  9999;2 25544  51.6416 270.4297 0007224 233.0708 297.5388 15.49933395482494
2024-11-18T13:24:40.291488+00:00;ISS;1 25544U 98067A   24323.55879967  .00016530  00000-0  29752-3 0  9993;2 25544  51.6393 270.5842 0007348 232.5768 127.4552 15.49930498482497
2024-11-18T05:40:26.398560+00:00;ISS;1 25544U 98067A   24323.23641665  .00015918  00000-0  28694-3 0  9993;2 25544  51.6394 272.1811 0007335 231.4765 128.5566 15.49919217482441
2024-11-18T04:43:49.553184+00:00;ISS;1 25544U 98067A   24323.19710131  .00016780  00000-0  30201-3 0  9998;2 25544  51.6417 272.3720 0007265 231.5335 268.9876 15.49919046482436
2024-11-17T20:23:21.469056+00:00;ISS;1 25544U 98067A   24322.84955404  .00016137  00000-0  29090-3 0  9993;2 25544  51.6393 274.0972 0007338 230.0073 130.0272 15.49906563482384
2024-11-17T02:15:22.521024+00:00;ISS;1 25544U 98067A   24322.09401066  .00019103  00000-0  34302-3 0  9998;2 25544  51.6410 277.8367 0007583 226.0535 235.5529 15.49882713482266
2024-11-16T21:34:46.869312+00:00;ISS;1 25544U 98067A   24321.89915358  .00019550  00000-0  35091-3 0  9991;2 25544  51.6411 278.8023 0007591 225.5134 228.1614 15.49876766482236
2024-11-16T16:47:06.342144+00:00;ISS;1 25544U 98067A   24321.69937896  .00018805  00000-0  33800-3 0  9998;2 25544  51.6410 279.7922 0007606 224.0869 194.1944 15.49866249482209
2024-11-16T09:23:07.440576+00:00;ISS;1 25544U 98067A   24321.39105834  .00018803  00000-0  33810-3 0  9993;2 25544  51.6414 281.3213 0007607 222.9711 273.8988 15.49854462482150
2024-11-16T09:13:53.988096+00:00;ISS;1 25544U 98067A   24321.38465264  .00018621  00000-0  33492-3 0  9992;2 25544  51.6413 281.3529 0007607 223.0065 238.0981 15.49853668482156
